지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,2012-10-09 00:30,15.6,1.9,1010,67.4,0
108,2012-10-09 00:31,15.6,1.9,1010,67.3,0
108,2012-10-09 00:32,15.6,1.8,1010,67.4,0
108,2012-10-09 00:33,15.6,2.1,1010,67.5,0
108,2012-10-09 00:34,15.6,1.7,1010,67.4,0
108,2012-10-09 00:35,15.6,1.9,1010,67.2,0
108,2012-10-09 00:36,15.6,2,1010,67.4,0
108,2012-10-09 00:37,15.6,1.6,1010,67.3,0
108,2012-10-09 00:38,15.6,1.9,1010,67.3,0
108,2012-10-09 00:39,15.6,2,1010,67.3,0
108,2012-10-09 00:40,15.6,2,1010,67,0
108,2012-10-09 00:41,15.6,1.8,1010,67,0
108,2012-10-09 00:42,15.6,1.9,1010,67,0
108,2012-10-09 00:43,15.6,2,1010,67.4,0
108,2012-10-09 00:44,15.6,1.8,1010,67.2,0
108,2012-10-09 00:45,15.7,1.8,1010,67.2,0
108,2012-10-09 00:46,15.6,1.8,1010,67.1,0
108,2012-10-09 00:47,15.6,1.8,1010,67.2,0
108,2012-10-09 00:48,15.6,1.8,1010,67.4,0
108,2012-10-09 00:49,15.6,1.7,1010,67.5,0
108,2012-10-09 00:50,15.6,1.7,1009.9,67.5,0
108,2012-10-09 00:51,15.6,1.9,1009.9,67.5,0
108,2012-10-09 00:52,15.7,1.9,1009.9,67.8,0
108,2012-10-09 00:53,15.7,2.4,1009.8,67.5,0
108,2012-10-09 00:54,15.7,2.1,1009.8,67.2,0
108,2012-10-09 00:55,15.7,1.9,1009.8,66.9,0
108,2012-10-09 00:56,15.7,1.7,1009.8,66.7,0
108,2012-10-09 00:57,15.7,1.4,1009.8,66.3,0
108,2012-10-09 00:58,15.7,1.3,1009.8,66.2,0
108,2012-10-09 00:59,15.8,1.5,1009.8,66,0
108,2012-10-09 01:00,15.8,2,1009.8,65.7,0
108,2012-10-09 01:01,15.8,1.4,1009.8,66,0
108,2012-10-09 01:02,15.8,1.8,1009.8,66.2,0
108,2012-10-09 01:03,15.7,2,1009.8,66.4,0
108,2012-10-09 01:04,15.7,2,1009.8,66.6,0
108,2012-10-09 01:05,15.7,1.9,1009.8,66.7,0
108,2012-10-09 01:06,15.7,2,1009.8,66.9,0
108,2012-10-09 01:07,15.7,2.3,1009.8,67,0
108,2012-10-09 01:08,15.7,2.2,1009.8,67.2,0
108,2012-10-09 01:09,15.7,2.2,1009.8,67.4,0
108,2012-10-09 01:10,15.7,1.9,1009.8,67.7,0
108,2012-10-09 01:11,15.7,1.8,1009.8,68,0
108,2012-10-09 01:12,15.6,1.6,1009.7,68.3,0
108,2012-10-09 01:13,15.6,2,1009.7,68.4,0
108,2012-10-09 01:14,15.6,2.3,1009.7,68.7,0
108,2012-10-09 01:15,15.6,2,1009.7,69,0
108,2012-10-09 01:16,15.6,2.2,1009.7,69,0
108,2012-10-09 01:17,15.6,2,1009.6,69.2,0
108,2012-10-09 01:18,15.6,2.1,1009.6,69.4,0
108,2012-10-09 01:19,15.5,2,1009.7,69.6,0
108,2012-10-09 01:20,15.5,2.2,1009.7,69.5,0
108,2012-10-09 01:21,15.4,1.4,1009.7,69.6,0
108,2012-10-09 01:22,15.4,1.9,1009.7,69.6,0
108,2012-10-09 01:23,15.4,1.9,1009.7,69.7,0
108,2012-10-09 01:24,15.4,2.1,1009.7,69.9,0
108,2012-10-09 01:25,15.4,2,1009.7,70,0
108,2012-10-09 01:26,15.4,1.9,1009.6,70,0
108,2012-10-09 01:27,15.3,1.9,1009.6,70.4,0
108,2012-10-09 01:28,15.3,2.2,1009.6,70.6,0
108,2012-10-09 01:29,15.3,2.4,1009.6,70.3,0
108,2012-10-09 01:30,15.3,1.5,1009.6,70.9,0
108,2012-10-09 01:31,15.3,2.2,1009.6,70.8,0
108,2012-10-09 01:32,15.2,2.1,1009.6,70.6,0
108,2012-10-09 01:33,15.2,2.1,1009.6,70.5,0
108,2012-10-09 01:34,15.2,2.1,1009.6,70.4,0
108,2012-10-09 01:35,15.2,2.2,1009.6,70.3,0
108,2012-10-09 01:36,15.1,2.1,1009.6,70.6,0
108,2012-10-09 01:37,15.1,1.8,1009.6,70.6,0
108,2012-10-09 01:38,15.1,2,1009.6,70.6,0
108,2012-10-09 01:39,15.1,2.1,1009.6,70.8,0
108,2012-10-09 01:40,15.1,1.8,1009.6,70.7,0
108,2012-10-09 01:41,15.1,1.7,1009.6,70.6,0
108,2012-10-09 01:42,15.1,1.8,1009.6,70.7,0
108,2012-10-09 01:43,15.1,1.7,1009.6,70.6,0
108,2012-10-09 01:44,15.1,2.1,1009.6,70.9,0
108,2012-10-09 01:45,15.1,2.1,1009.6,71.3,0
108,2012-10-09 01:46,15,2.4,1009.6,71.5,0
108,2012-10-09 01:47,15,2.4,1009.6,71.6,0
108,2012-10-09 01:48,15,.5,1009.6,71.5,0
108,2012-10-09 01:49,15,.2,1009.6,71.5,0
108,2012-10-09 01:50,14.9,2.6,1009.6,71.7,0
108,2012-10-09 01:51,14.9,2.6,1009.5,71.8,0
108,2012-10-09 01:52,14.9,3.1,1009.5,72,0
108,2012-10-09 01:53,14.9,2.2,1009.5,72,0
108,2012-10-09 01:54,14.9,2.7,1009.5,72,0
108,2012-10-09 01:55,14.9,2.4,1009.5,72,0
108,2012-10-09 01:56,14.9,2.1,1009.5,71.8,0
108,2012-10-09 01:57,14.9,2.5,1009.5,71.4,0
108,2012-10-09 01:58,14.9,2.1,1009.5,71.2,0
108,2012-10-09 01:59,14.9,2.2,1009.5,71.1,0
108,2012-10-09 02:00,15,2,1009.5,71.1,0
108,2012-10-09 02:01,15,1.9,1009.5,71.3,0
108,2012-10-09 02:02,14.9,2,1009.5,71.5,0
108,2012-10-09 02:03,14.9,2,1009.4,71.6,0
108,2012-10-09 02:04,14.9,2,1009.4,71.5,0
108,2012-10-09 02:05,14.9,1.8,1009.4,71.2,0
108,2012-10-09 02:06,14.9,1.8,1009.3,70.9,0
108,2012-10-09 02:07,14.9,1.5,1009.3,71.1,0
108,2012-10-09 02:08,14.9,1.3,1009.3,71.5,0
108,2012-10-09 02:09,14.9,1.8,1009.3,71.7,0
108,2012-10-09 02:10,14.9,1.6,1009.3,71.8,0
108,2012-10-09 02:11,15,1.7,1009.3,71.7,0
108,2012-10-09 02:12,15,1.7,1009.3,71.7,0
108,2012-10-09 02:13,15,1.6,1009.3,71.5,0
108,2012-10-09 02:14,14.9,1.9,1009.3,71.4,0
108,2012-10-09 02:15,14.9,1.4,1009.3,71.6,0
108,2012-10-09 02:16,14.9,1.2,1009.3,71.5,0
108,2012-10-09 02:17,14.9,2,1009.2,71.3,0
108,2012-10-09 02:18,14.9,1.6,1009.2,71.5,0
108,2012-10-09 02:19,14.9,1.7,1009.2,71.4,0
108,2012-10-09 02:20,14.9,1.7,1009.2,71.6,0
108,2012-10-09 02:21,14.9,1.9,1009.2,71.3,0
108,2012-10-09 02:22,14.8,2.2,1009.2,71.5,0
108,2012-10-09 02:23,14.8,1.6,1009.2,71.8,0
108,2012-10-09 02:24,14.9,1.9,1009.2,71.8,0
108,2012-10-09 02:25,14.9,1.3,1009.2,71.7,0
108,2012-10-09 02:26,14.9,.9,1009.2,71.3,0
108,2012-10-09 02:27,14.9,1.1,1009.3,71.4,0
108,2012-10-09 02:28,14.9,1.2,1009.3,71.3,0
108,2012-10-09 02:29,14.9,1.5,1009.3,71.3,0
108,2012-10-09 02:30,14.9,1.1,1009.3,71.4,0
108,2012-10-09 02:31,14.9,1.1,1009.4,71.8,0
108,2012-10-09 02:32,14.8,1,1009.4,72.1,0
108,2012-10-09 02:33,14.8,.8,1009.4,72.2,0
108,2012-10-09 02:34,14.7,.9,1009.5,72.4,0
108,2012-10-09 02:35,14.7,1.1,1009.5,72.5,0
108,2012-10-09 02:36,14.7,.9,1009.5,73,0
108,2012-10-09 02:37,14.6,1.3,1009.5,73.5,0
108,2012-10-09 02:38,14.6,1.3,1009.4,73.3,0
108,2012-10-09 02:39,14.6,1.9,1009.4,73.4,0
108,2012-10-09 02:40,14.6,1.8,1009.4,73,0
108,2012-10-09 02:41,14.6,1.4,1009.4,72.8,0
108,2012-10-09 02:42,14.6,2,1009.4,72.5,0
108,2012-10-09 02:43,14.6,1.3,1009.3,72.8,0
108,2012-10-09 02:44,14.6,1.6,1009.3,73,0
108,2012-10-09 02:45,14.6,1.4,1009.3,73.4,0
108,2012-10-09 02:46,14.5,2.6,1009.3,73.6,0
108,2012-10-09 02:47,14.5,2.5,1009.2,73.9,0
108,2012-10-09 02:48,14.5,2.7,1009.2,74.3,0
108,2012-10-09 02:49,14.4,2.5,1009.2,74.5,0
108,2012-10-09 02:50,14.4,2.4,1009.3,74.7,0
108,2012-10-09 02:51,14.4,2.6,1009.3,74.8,0
108,2012-10-09 02:52,14.3,2.1,1009.3,75,0
108,2012-10-09 02:53,14.3,2.2,1009.3,75.1,0
108,2012-10-09 02:54,14.3,2.1,1009.3,75.3,0
108,2012-10-09 02:55,14.3,2.2,1009.3,75.2,0
108,2012-10-09 02:56,14.3,2,1009.3,75.1,0
108,2012-10-09 02:57,14.3,2,1009.3,74.5,0
108,2012-10-09 02:58,14.3,1.6,1009.3,74.6,0
108,2012-10-09 02:59,14.3,1.6,1009.4,74.8,0
108,2012-10-09 03:00,14.4,1.4,1009.4,75,0
108,2012-10-09 03:01,14.4,1.4,1009.4,75,0
108,2012-10-09 03:02,14.4,1.6,1009.4,75,0
108,2012-10-09 03:03,14.4,1.4,1009.3,74.8,0
108,2012-10-09 03:04,14.3,1.5,1009.3,74.9,0
108,2012-10-09 03:05,14.3,1.5,1009.3,74.7,0
108,2012-10-09 03:06,14.4,1.4,1009.3,74.5,0
108,2012-10-09 03:07,14.4,1.4,1009.4,74.3,0
108,2012-10-09 03:08,14.4,1.8,1009.4,74.2,0
108,2012-10-09 03:09,14.4,1.7,1009.4,74,0
108,2012-10-09 03:10,14.4,1.7,1009.3,73.7,0
108,2012-10-09 03:11,14.4,1.6,1009.3,73.7,0
108,2012-10-09 03:12,14.4,1.7,1009.3,73.7,0
108,2012-10-09 03:13,14.4,2,1009.3,73.3,0
108,2012-10-09 03:14,14.4,1.9,1009.2,73.1,0
108,2012-10-09 03:15,14.4,2.2,1009.2,72.9,0
108,2012-10-09 03:16,14.4,1.9,1009.2,72.8,0
108,2012-10-09 03:17,14.4,2.1,1009.2,72.6,0
108,2012-10-09 03:18,14.5,2.2,1009.2,72.7,0
108,2012-10-09 03:19,14.5,1.9,1009.2,72.8,0
108,2012-10-09 03:20,14.5,1.6,1009.1,73.2,0
108,2012-10-09 03:21,14.5,2.4,1009.1,73.3,0
108,2012-10-09 03:22,14.5,2.2,1009.1,73.2,0
108,2012-10-09 03:23,14.5,1.7,1009.1,73.5,0
108,2012-10-09 03:24,14.5,1.9,1009.1,73.5,0
108,2012-10-09 03:25,14.5,1.8,1009.1,73.4,0
108,2012-10-09 03:26,14.5,2.2,1009.1,73.6,0
108,2012-10-09 03:27,14.5,1.7,1009.1,73.7,0
108,2012-10-09 03:28,14.4,2.3,1009.1,74.1,0
108,2012-10-09 03:29,14.4,2.3,1009.1,74.4,0
108,2012-10-09 03:30,14.4,2.4,1009.1,74.4,0
108,2012-10-09 03:31,14.4,2.2,1009.1,74.3,0
108,2012-10-09 03:32,14.4,2.2,1009.1,74.3,0
108,2012-10-09 03:33,14.4,2.1,1009.1,74.4,0
108,2012-10-09 03:34,14.5,2,1009.1,74.2,0
108,2012-10-09 03:35,14.4,1.9,1009.1,73.9,0
108,2012-10-09 03:36,14.4,1.9,1009,73.5,0
108,2012-10-09 03:37,14.4,2.1,1009,73.5,0
108,2012-10-09 03:38,14.4,2.5,1009,73.7,0
108,2012-10-09 03:39,14.5,2.5,1009,73.7,0
108,2012-10-09 03:40,14.5,2.7,1009,73.9,0
108,2012-10-09 03:41,14.5,2.3,1009,74.2,0
108,2012-10-09 03:42,14.5,2.6,1009,74.1,0
108,2012-10-09 03:43,14.5,3,1008.9,74.1,0
108,2012-10-09 03:44,14.5,2.7,1008.9,74.2,0
108,2012-10-09 03:45,14.4,2.7,1008.9,74.7,0
108,2012-10-09 03:46,14.4,2.3,1008.9,74.7,0
108,2012-10-09 03:47,14.4,2.3,1008.9,74.7,0
108,2012-10-09 03:48,14.4,1.7,1008.9,74.5,0
108,2012-10-09 03:49,14.4,1.9,1008.9,74.3,0
108,2012-10-09 03:50,14.3,1.8,1008.9,74.6,0
108,2012-10-09 03:51,14.3,2,1009,74.5,0
108,2012-10-09 03:52,14.3,2.1,1008.9,74.8,0
108,2012-10-09 03:53,14.2,2.4,1009,74.9,0
108,2012-10-09 03:54,14.2,1.8,1009,74.8,0
108,2012-10-09 03:55,14.2,2.5,1008.9,75.3,0
108,2012-10-09 03:56,14.3,2,1008.9,75.4,0
108,2012-10-09 03:57,14.3,2,1009,75.2,0
108,2012-10-09 03:58,14.3,2.3,1009,75.2,0
108,2012-10-09 03:59,14.3,2.1,1009,75.3,0
108,2012-10-09 04:00,14.3,2.1,1009,75,0
108,2012-10-09 04:01,14.3,2.2,1009,74.8,0
108,2012-10-09 04:02,14.3,1.9,1009,74.9,0
108,2012-10-09 04:03,14.3,1.5,1009,74.8,0
108,2012-10-09 04:04,14.3,1.5,1009.1,74.8,0
108,2012-10-09 04:05,14.3,1.4,1009.1,74.9,0
108,2012-10-09 04:06,14.3,1,1009.1,74.8,0
108,2012-10-09 04:07,14.3,1.3,1009.1,74.5,0
108,2012-10-09 04:08,14.3,1.9,1009.1,74.8,0
108,2012-10-09 04:09,14.3,1.5,1009.1,74.8,0
108,2012-10-09 04:10,14.3,1.2,1009.1,74.9,0
108,2012-10-09 04:11,14.3,1.9,1009.1,75,0
108,2012-10-09 04:12,14.3,1.5,1009.1,75.2,0
108,2012-10-09 04:13,14.3,1.6,1009.1,75,0
108,2012-10-09 04:14,14.2,1.5,1009.1,75.1,0
108,2012-10-09 04:15,14.2,1,1009.1,75.3,0
108,2012-10-09 04:16,14.2,1.3,1009.2,75.3,0
108,2012-10-09 04:17,14.2,1.1,1009.2,75.2,0
108,2012-10-09 04:18,14.2,1.5,1009.2,75.2,0
108,2012-10-09 04:19,14.2,1.5,1009.2,75.1,0
108,2012-10-09 04:20,14.2,1.7,1009.2,75,0
108,2012-10-09 04:21,14.2,1.6,1009.2,75.1,0
108,2012-10-09 04:22,14.2,1.9,1009.2,75.6,0
108,2012-10-09 04:23,14.2,2.1,1009.2,75.7,0
108,2012-10-09 04:24,14.1,1.9,1009.2,75.7,0
108,2012-10-09 04:25,14.1,1.4,1009.2,75.8,0
108,2012-10-09 04:26,14.1,1.3,1009.2,75.7,0
108,2012-10-09 04:27,14.1,.7,1009.2,75.8,0
108,2012-10-09 04:28,14.1,1,1009.2,75.8,0
108,2012-10-09 04:29,14.1,1.4,1009.2,75.5,0
108,2012-10-09 04:30,14.1,1.6,1009.2,75.5,0
108,2012-10-09 04:31,14.1,1.7,1009.2,75.5,0
108,2012-10-09 04:32,14.1,1.2,1009.2,75.5,0
108,2012-10-09 04:33,14.1,1.8,1009.2,75.4,0
108,2012-10-09 04:34,14.1,2,1009.2,75.6,0
108,2012-10-09 04:35,14,1.9,1009.2,75.8,0
108,2012-10-09 04:36,14,1.9,1009.2,75.8,0
108,2012-10-09 04:37,14,1.8,1009.2,75.9,0
108,2012-10-09 04:38,14,1.8,1009.1,76.1,0
108,2012-10-09 04:39,14,1.7,1009.2,76.3,0
108,2012-10-09 04:40,14,1.9,1009.1,76.2,0
108,2012-10-09 04:41,14,1.6,1009.2,76.2,0
108,2012-10-09 04:42,14,1.7,1009.2,76,0
108,2012-10-09 04:43,14,1.5,1009.2,75.8,0
108,2012-10-09 04:44,14,1.1,1009.2,75.9,0
108,2012-10-09 04:45,14,1,1009.2,76,0
108,2012-10-09 04:46,14,1.3,1009.2,76.1,0
108,2012-10-09 04:47,14,1.1,1009.2,76.1,0
108,2012-10-09 04:48,14,.9,1009.2,76,0
108,2012-10-09 04:49,14,.9,1009.2,76,0
108,2012-10-09 04:50,14,1.3,1009.3,76,0
108,2012-10-09 04:51,14,1,1009.3,76,0
108,2012-10-09 04:52,14,1.2,1009.3,76,0
108,2012-10-09 04:53,14,.8,1009.3,75.9,0
108,2012-10-09 04:54,14,1,1009.3,75.5,0
108,2012-10-09 04:55,14,.9,1009.3,75.4,0
108,2012-10-09 04:56,14,1.4,1009.3,75.5,0
108,2012-10-09 04:57,14,2,1009.3,75.6,0
108,2012-10-09 04:58,14,2.1,1009.3,75.5,0
108,2012-10-09 04:59,13.9,1.8,1009.3,75.6,0
108,2012-10-09 05:00,13.9,1.8,1009.3,75.5,0
108,2012-10-09 05:01,13.9,2,1009.3,75.5,0
108,2012-10-09 05:02,13.9,2.4,1009.4,75.5,0
108,2012-10-09 05:03,13.9,1.8,1009.4,75.4,0
108,2012-10-09 05:04,13.8,1.6,1009.4,75.3,0
108,2012-10-09 05:05,13.8,2.1,1009.4,75.4,0
108,2012-10-09 05:06,13.8,2,1009.4,75.5,0
108,2012-10-09 05:07,13.8,1.7,1009.4,75.4,0
108,2012-10-09 05:08,13.8,1.9,1009.4,75.5,0
108,2012-10-09 05:09,13.9,2.2,1009.4,75.3,0
108,2012-10-09 05:10,13.9,1.5,1009.4,74.9,0
108,2012-10-09 05:11,13.9,1.8,1009.4,74.9,0
108,2012-10-09 05:12,13.9,1.5,1009.4,74.9,0
108,2012-10-09 05:13,13.9,1.8,1009.4,74.8,0
108,2012-10-09 05:14,13.9,1.7,1009.3,74.8,0
108,2012-10-09 05:15,13.9,1.9,1009.4,74.6,0
108,2012-10-09 05:16,13.9,1.7,1009.4,74.4,0
108,2012-10-09 05:17,14,1.5,1009.4,74.2,0
108,2012-10-09 05:18,14,1.2,1009.4,73.9,0
108,2012-10-09 05:19,14,1.8,1009.4,73.7,0
108,2012-10-09 05:20,14,1.2,1009.4,73.5,0
108,2012-10-09 05:21,14,1.7,1009.4,73.4,0
108,2012-10-09 05:22,14,1.4,1009.4,73.4,0
108,2012-10-09 05:23,14,1.8,1009.4,73.5,0
108,2012-10-09 05:24,14,1.2,1009.4,73.5,0
108,2012-10-09 05:25,14,1.4,1009.4,73.6,0
108,2012-10-09 05:26,14,1.5,1009.4,73.7,0
108,2012-10-09 05:27,14,1.8,1009.4,73.8,0
108,2012-10-09 05:28,14,1.9,1009.4,73.6,0
108,2012-10-09 05:29,14,1.8,1009.4,73.3,0
108,2012-10-09 05:30,14.1,1.7,1009.4,73.4,0
108,2012-10-09 05:31,14.1,1.7,1009.4,73.5,0
108,2012-10-09 05:32,14.2,1.7,1009.4,73.5,0
108,2012-10-09 05:33,14.3,1.5,1009.4,73.3,0
108,2012-10-09 05:34,14.3,1.3,1009.4,73.3,0
108,2012-10-09 05:35,14.3,2,1009.4,73.5,0
108,2012-10-09 05:36,14.3,1.5,1009.4,73.2,0
108,2012-10-09 05:37,14.3,1.5,1009.4,73,0
108,2012-10-09 05:38,14.3,1,1009.4,73.2,0
108,2012-10-09 05:39,14.3,1.4,1009.4,73.3,0
108,2012-10-09 05:40,14.3,1.5,1009.4,73.6,0
108,2012-10-09 05:41,14.3,1.9,1009.4,73.7,0
108,2012-10-09 05:42,14.3,1.7,1009.4,73.7,0
108,2012-10-09 05:43,14.3,1.7,1009.3,73.6,0
108,2012-10-09 05:44,14.3,1.7,1009.3,73.8,0
108,2012-10-09 05:45,14.3,1.6,1009.3,74,0
108,2012-10-09 05:46,14.2,1.8,1009.3,74.1,0
108,2012-10-09 05:47,14.2,1.8,1009.3,74.1,0
108,2012-10-09 05:48,14.3,1.5,1009.3,74,0
108,2012-10-09 05:49,14.3,1.7,1009.3,74,0
108,2012-10-09 05:50,14.3,1.9,1009.3,73.9,0
108,2012-10-09 05:51,14.3,1.7,1009.3,74,0
108,2012-10-09 05:52,14.3,1.3,1009.3,74,0
108,2012-10-09 05:53,14.3,1.3,1009.3,74.1,0
108,2012-10-09 05:54,14.3,1.6,1009.3,74.2,0
108,2012-10-09 05:55,14.3,1.7,1009.3,74.4,0
108,2012-10-09 05:56,14.3,1.9,1009.3,74.3,0
108,2012-10-09 05:57,14.3,1.7,1009.3,74.4,0
108,2012-10-09 05:58,14.3,1.3,1009.3,74.3,0
108,2012-10-09 05:59,14.3,1.4,1009.3,74.2,0
108,2012-10-09 06:00,14.3,1.5,1009.3,74.2,0
108,2012-10-09 06:01,14.3,1.3,1009.4,74.1,0
108,2012-10-09 06:02,14.3,1.2,1009.4,73.8,0
108,2012-10-09 06:03,14.3,1.2,1009.4,73.4,0
108,2012-10-09 06:04,14.3,1,1009.4,73.3,0
108,2012-10-09 06:05,14.3,.7,1009.4,73.4,0
108,2012-10-09 06:06,14.3,.8,1009.4,73.5,0
108,2012-10-09 06:07,14.2,1.2,1009.4,73.6,0
108,2012-10-09 06:08,14.3,1.1,1009.4,73.7,0
108,2012-10-09 06:09,14.3,1.4,1009.4,73.6,0
108,2012-10-09 06:10,14.3,1.4,1009.4,73.5,0
108,2012-10-09 06:11,14.3,1.5,1009.4,73.9,0
108,2012-10-09 06:12,14.4,1.5,1009.4,74.2,0
108,2012-10-09 06:13,14.4,1.7,1009.4,74.2,0
108,2012-10-09 06:14,14.4,1.5,1009.5,74.2,0
108,2012-10-09 06:15,14.4,1.9,1009.5,74,0
108,2012-10-09 06:16,14.4,1.6,1009.5,74.2,0
108,2012-10-09 06:17,14.4,2.2,1009.5,74.4,0
108,2012-10-09 06:18,14.4,1.9,1009.5,74.5,0
108,2012-10-09 06:19,14.4,1.5,1009.4,74.6,0
108,2012-10-09 06:20,14.4,1.7,1009.4,74.7,0
108,2012-10-09 06:21,14.4,1.6,1009.4,74.8,0
108,2012-10-09 06:22,14.4,2,1009.4,74.7,0
108,2012-10-09 06:23,14.4,1.5,1009.4,74.7,0
108,2012-10-09 06:24,14.3,1.7,1009.4,74.9,0
108,2012-10-09 06:25,14.3,1.5,1009.4,74.9,0
108,2012-10-09 06:26,14.3,1.5,1009.4,74.8,0
108,2012-10-09 06:27,14.3,2,1009.4,75,0
108,2012-10-09 06:28,14.2,1.7,1009.4,75.2,0
108,2012-10-09 06:29,14.2,1.5,1009.4,75.1,0
108,2012-10-09 06:30,14.2,1.5,1009.4,75.2,0
108,2012-10-09 06:31,14.2,2.2,1009.4,75.3,0
108,2012-10-09 06:32,14.2,1.6,1009.4,75.5,0
108,2012-10-09 06:33,14.2,1.7,1009.4,75.6,0
108,2012-10-09 06:34,14.2,1.8,1009.4,75.7,0
108,2012-10-09 06:35,14.2,1.9,1009.4,75.8,0
108,2012-10-09 06:36,14.2,1.8,1009.4,75.9,0
108,2012-10-09 06:37,14.2,2,1009.4,76,0
108,2012-10-09 06:38,14.2,2.3,1009.4,75.9,0
108,2012-10-09 06:39,14.2,2.5,1009.4,75.8,0
108,2012-10-09 06:40,14.2,2.1,1009.4,75.6,0
108,2012-10-09 06:41,14.2,1.6,1009.5,75.4,0
108,2012-10-09 06:42,14.2,2.1,1009.5,75.3,0
108,2012-10-09 06:43,14.2,2,1009.5,75.4,0
108,2012-10-09 06:44,14.2,1.1,1009.6,75.4,0
108,2012-10-09 06:45,14.2,1.3,1009.6,75.4,0
108,2012-10-09 06:46,14.2,1.6,1009.6,75.4,0
108,2012-10-09 06:47,14.2,1.3,1009.6,75.5,0
108,2012-10-09 06:48,14.2,1.3,1009.6,75.5,0
108,2012-10-09 06:49,14.2,1.6,1009.6,75.6,0
108,2012-10-09 06:50,14.2,1.4,1009.6,75.6,.01
108,2012-10-09 06:51,14.2,1.6,1009.6,75.6,.01
108,2012-10-09 06:52,14.2,1.2,1009.6,75.6,.01
108,2012-10-09 06:53,14.2,1,1009.6,75.5,.01
108,2012-10-09 06:54,14.2,1.4,1009.6,75.4,.01
108,2012-10-09 06:55,14.2,1.7,1009.6,75.3,.01
108,2012-10-09 06:56,14.2,1.8,1009.6,75.4,.01
108,2012-10-09 06:57,14.2,2.1,1009.6,75.4,.01
108,2012-10-09 06:58,14.2,2.6,1009.6,75.5,.02
108,2012-10-09 06:59,14.2,2.5,1009.6,75.4,.02
108,2012-10-09 07:00,14.2,2.1,1009.6,75.4,.02
108,2012-10-09 07:01,14.2,2.1,1009.6,75.2,.02
108,2012-10-09 07:02,14.3,2.1,1009.6,74.9,.02
108,2012-10-09 07:03,14.3,3,1009.6,75.1,.03
108,2012-10-09 07:04,14.3,2.8,1009.6,75.1,.03
108,2012-10-09 07:05,14.3,2.1,1009.5,74.9,.03
108,2012-10-09 07:06,14.4,3,1009.5,75,.03
108,2012-10-09 07:07,14.4,2.8,1009.5,75.1,.03
108,2012-10-09 07:08,14.4,2,1009.5,75,.04
108,2012-10-09 07:09,14.3,2.1,1009.5,74.9,.04
108,2012-10-09 07:10,14.3,2,1009.5,74.9,.04
108,2012-10-09 07:11,14.3,2.2,1009.5,75.1,.05
108,2012-10-09 07:12,14.3,2.1,1009.5,75.1,.05
108,2012-10-09 07:13,14.3,2.6,1009.5,74.9,.05
108,2012-10-09 07:14,14.3,2.8,1009.5,74.8,.06
108,2012-10-09 07:15,14.3,2.7,1009.5,74.7,.06
